url,ecli_id,date
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210519.1/FR,ECLI_BE_GBAPD_2021_DEC.20210519.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210519.1/NL,ECLI_BE_GBAPD_2021_DEC.20210519.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.14/FR,ECLI_BE_COHSAV_2024_DEC.20240422.14-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.14/NL,ECLI_BE_COHSAV_2024_DEC.20240422.14-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.13/FR,ECLI_BE_COHSAV_2024_DEC.20240422.13-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.13/NL,ECLI_BE_COHSAV_2024_DEC.20240422.13-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.12/FR,ECLI_BE_COHSAV_2024_DEC.20240422.12-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.12/NL,ECLI_BE_COHSAV_2024_DEC.20240422.12-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.11/FR,ECLI_BE_COHSAV_2024_DEC.20240422.11-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.11/NL,ECLI_BE_COHSAV_2024_DEC.20240422.11-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.10/FR,ECLI_BE_COHSAV_2024_DEC.20240422.10-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.10/NL,ECLI_BE_COHSAV_2024_DEC.20240422.10-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.9/FR,ECLI_BE_COHSAV_2024_DEC.20240422.9-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.9/NL,ECLI_BE_COHSAV_2024_DEC.20240422.9-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.8/FR,ECLI_BE_COHSAV_2024_DEC.20240422.8-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.8/NL,ECLI_BE_COHSAV_2024_DEC.20240422.8-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.7/FR,ECLI_BE_COHSAV_2024_DEC.20240422.7-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.7/NL,ECLI_BE_COHSAV_2024_DEC.20240422.7-NL,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.6/FR,ECLI_BE_COHSAV_2024_DEC.20240422.6-FR,24/08/2025
https://juportal.be/content/ECLI:BE:COHSAV:2024:DEC.20240422.6/NL,ECLI_BE_COHSAV_2024_DEC.20240422.6-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2024:DEC.20241213.2/FR,ECLI_BE_GBAPD_2024_DEC.20241213.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2024:DEC.20241213.2/NL,ECLI_BE_GBAPD_2024_DEC.20241213.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250813.1/FR,ECLI_BE_GBAPD_2025_AVIS.20250813.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250813.1/NL,ECLI_BE_GBAPD_2025_AVIS.20250813.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:DEC.20250218.2/FR,ECLI_BE_GBAPD_2025_DEC.20250218.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:DEC.20250218.2/NL,ECLI_BE_GBAPD_2025_DEC.20250218.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:DEC.20250326.2/FR,ECLI_BE_GBAPD_2025_DEC.20250326.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:DEC.20250326.2/NL,ECLI_BE_GBAPD_2025_DEC.20250326.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:CASS:2025:ARR.20250812.VAC.2/FR,ECLI_BE_CASS_2025_ARR.20250812.VAC.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:CASS:2025:ARR.20250812.VAC.2/NL,ECLI_BE_CASS_2025_ARR.20250812.VAC.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250526.2/FR,ECLI_BE_GBAPD_2025_AVIS.20250526.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250526.2/NL,ECLI_BE_GBAPD_2025_AVIS.20250526.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250710.4/FR,ECLI_BE_GBAPD_2025_AVIS.20250710.4-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250710.4/NL,ECLI_BE_GBAPD_2025_AVIS.20250710.4-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250710.3/FR,ECLI_BE_GBAPD_2025_AVIS.20250710.3-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250710.3/NL,ECLI_BE_GBAPD_2025_AVIS.20250710.3-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250811.1/FR,ECLI_BE_GBAPD_2025_AVIS.20250811.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2025:AVIS.20250811.1/NL,ECLI_BE_GBAPD_2025_AVIS.20250811.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210601.2/FR,ECLI_BE_GBAPD_2021_DEC.20210601.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210601.2/NL,ECLI_BE_GBAPD_2021_DEC.20210601.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210601.1/FR,ECLI_BE_GBAPD_2021_DEC.20210601.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210601.1/NL,ECLI_BE_GBAPD_2021_DEC.20210601.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210604.3/FR,ECLI_BE_GBAPD_2021_DEC.20210604.3-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210604.3/NL,ECLI_BE_GBAPD_2021_DEC.20210604.3-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210604.2/FR,ECLI_BE_GBAPD_2021_DEC.20210604.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210604.2/NL,ECLI_BE_GBAPD_2021_DEC.20210604.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210604.1/FR,ECLI_BE_GBAPD_2021_DEC.20210604.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210604.1/NL,ECLI_BE_GBAPD_2021_DEC.20210604.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210614.1/FR,ECLI_BE_GBAPD_2021_DEC.20210614.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210614.1/NL,ECLI_BE_GBAPD_2021_DEC.20210614.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210709.2/FR,ECLI_BE_GBAPD_2021_DEC.20210709.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210709.2/NL,ECLI_BE_GBAPD_2021_DEC.20210709.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210709.1/FR,ECLI_BE_GBAPD_2021_DEC.20210709.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210709.1/NL,ECLI_BE_GBAPD_2021_DEC.20210709.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210714.2/FR,ECLI_BE_GBAPD_2021_DEC.20210714.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210714.2/NL,ECLI_BE_GBAPD_2021_DEC.20210714.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210714.1/FR,ECLI_BE_GBAPD_2021_DEC.20210714.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210714.1/NL,ECLI_BE_GBAPD_2021_DEC.20210714.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210715.2/FR,ECLI_BE_GBAPD_2021_DEC.20210715.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210715.2/NL,ECLI_BE_GBAPD_2021_DEC.20210715.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210715.1/FR,ECLI_BE_GBAPD_2021_DEC.20210715.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210715.1/NL,ECLI_BE_GBAPD_2021_DEC.20210715.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210719.2/FR,ECLI_BE_GBAPD_2021_DEC.20210719.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210719.2/NL,ECLI_BE_GBAPD_2021_DEC.20210719.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210719.1/FR,ECLI_BE_GBAPD_2021_DEC.20210719.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210719.1/NL,ECLI_BE_GBAPD_2021_DEC.20210719.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210629.1/FR,ECLI_BE_GBAPD_2021_DEC.20210629.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210629.1/NL,ECLI_BE_GBAPD_2021_DEC.20210629.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210729.1/FR,ECLI_BE_GBAPD_2021_DEC.20210729.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210729.1/NL,ECLI_BE_GBAPD_2021_DEC.20210729.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210914.2/FR,ECLI_BE_GBAPD_2021_DEC.20210914.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210914.2/NL,ECLI_BE_GBAPD_2021_DEC.20210914.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210914.1/FR,ECLI_BE_GBAPD_2021_DEC.20210914.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20210914.1/NL,ECLI_BE_GBAPD_2021_DEC.20210914.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211022.2/FR,ECLI_BE_GBAPD_2021_DEC.20211022.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211022.2/NL,ECLI_BE_GBAPD_2021_DEC.20211022.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211022.1/FR,ECLI_BE_GBAPD_2021_DEC.20211022.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211022.1/NL,ECLI_BE_GBAPD_2021_DEC.20211022.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.4/FR,ECLI_BE_GBAPD_2021_DEC.20211110.4-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.4/NL,ECLI_BE_GBAPD_2021_DEC.20211110.4-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.3/FR,ECLI_BE_GBAPD_2021_DEC.20211110.3-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.3/NL,ECLI_BE_GBAPD_2021_DEC.20211110.3-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.2/FR,ECLI_BE_GBAPD_2021_DEC.20211110.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.2/NL,ECLI_BE_GBAPD_2021_DEC.20211110.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.1/FR,ECLI_BE_GBAPD_2021_DEC.20211110.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211110.1/NL,ECLI_BE_GBAPD_2021_DEC.20211110.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211126.2/FR,ECLI_BE_GBAPD_2021_DEC.20211126.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211126.2/NL,ECLI_BE_GBAPD_2021_DEC.20211126.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211126.1/FR,ECLI_BE_GBAPD_2021_DEC.20211126.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211126.1/NL,ECLI_BE_GBAPD_2021_DEC.20211126.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211202.2/FR,ECLI_BE_GBAPD_2021_DEC.20211202.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211202.2/NL,ECLI_BE_GBAPD_2021_DEC.20211202.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.4/FR,ECLI_BE_GBAPD_2021_DEC.20211208.4-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.4/NL,ECLI_BE_GBAPD_2021_DEC.20211208.4-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211202.1/FR,ECLI_BE_GBAPD_2021_DEC.20211202.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211202.1/NL,ECLI_BE_GBAPD_2021_DEC.20211202.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.3/FR,ECLI_BE_GBAPD_2021_DEC.20211208.3-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.3/NL,ECLI_BE_GBAPD_2021_DEC.20211208.3-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211210.4/FR,ECLI_BE_GBAPD_2021_DEC.20211210.4-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211210.4/NL,ECLI_BE_GBAPD_2021_DEC.20211210.4-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211210.3/FR,ECLI_BE_GBAPD_2021_DEC.20211210.3-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211210.3/NL,ECLI_BE_GBAPD_2021_DEC.20211210.3-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.2/FR,ECLI_BE_GBAPD_2021_DEC.20211208.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.2/NL,ECLI_BE_GBAPD_2021_DEC.20211208.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.1/FR,ECLI_BE_GBAPD_2021_DEC.20211208.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211208.1/NL,ECLI_BE_GBAPD_2021_DEC.20211208.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211215.2/FR,ECLI_BE_GBAPD_2021_DEC.20211215.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211215.2/NL,ECLI_BE_GBAPD_2021_DEC.20211215.2-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211215.1/FR,ECLI_BE_GBAPD_2021_DEC.20211215.1-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211215.1/NL,ECLI_BE_GBAPD_2021_DEC.20211215.1-NL,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211216.2/FR,ECLI_BE_GBAPD_2021_DEC.20211216.2-FR,24/08/2025
https://juportal.be/content/ECLI:BE:GBAPD:2021:DEC.20211216.2/NL,ECLI_BE_GBAPD_2021_DEC.20211216.2-NL,24/08/2025
